timestamp,cattle_id,day,body_temperature_c,heart_rate_bpm,respiration_rate_bpm,activity_percent,feed_intake_kg_day,water_intake_l_day,ambient_temperature_c,humidity_percent,co2_ppm,nh3_ppm,disease_risk_score,health_status,disease_alert
2026-07-21 13:00:00,CATTLE-024,67,39.109,75.259,24.272,86.882,6.319,27.899,32.481,71.37,634.408,3.813,0.039,Healthy,0
2026-07-21 14:00:00,CATTLE-024,67,39.114,78.141,24.262,86.187,6.4,26.999,32.146,70.467,574.852,3.781,0.038,Healthy,0
2026-07-21 15:00:00,CATTLE-024,67,39.176,72.948,23.715,77.279,6.091,27.638,31.111,70.259,508.392,3.375,0.057,Healthy,0
2026-07-21 16:00:00,CATTLE-024,67,39.123,77.482,23.657,74.823,5.78,28.4,30.934,67.376,631.161,3.482,0.002,Healthy,0
2026-07-21 17:00:00,CATTLE-024,67,39.132,79.578,25.473,76.768,5.897,24.347,27.815,78.355,502.202,3.321,0.0,Healthy,0
2026-07-21 18:00:00,CATTLE-024,67,39.047,78.285,25.561,74.066,6.016,26.9,28.441,79.66,526.789,3.489,0.019,Healthy,0
2026-07-21 19:00:00,CATTLE-024,67,39.128,73.374,25.518,61.23,5.996,24.543,26.185,79.942,550.309,1.756,0.021,Healthy,0
2026-07-21 20:00:00,CATTLE-024,67,38.98,78.548,23.128,66.158,5.94,24.91,26.69,81.098,583.96,2.791,0.033,Healthy,0
2026-07-21 21:00:00,CATTLE-024,67,38.872,75.319,26.076,57.05,5.729,23.833,24.882,82.276,480.537,2.16,0.04,Healthy,0
2026-07-21 22:00:00,CATTLE-024,67,39.021,82.575,27.398,62.81,5.78,23.658,26.471,80.336,650.117,2.815,0.008,Healthy,0
2026-07-21 23:00:00,CATTLE-024,67,39.014,80.291,24.492,64.491,5.551,24.61,25.067,86.128,638.518,3.354,0.025,Healthy,0
2026-07-22 00:00:00,CATTLE-024,68,39.091,78.06,27.712,63.006,5.754,25.387,24.948,80.795,591.593,3.073,0.018,Healthy,0
2026-07-22 01:00:00,CATTLE-024,68,39.022,80.432,26.137,65.291,5.501,22.764,26.068,80.49,691.203,2.466,0.024,Healthy,0
2026-07-22 02:00:00,CATTLE-024,68,39.06,78.56,26.767,59.158,5.735,26.017,24.614,88.661,721.199,2.611,0.047,Healthy,0
2026-07-22 03:00:00,CATTLE-024,68,39.038,78.294,26.598,72.867,5.737,23.883,26.275,80.402,736.158,3.443,0.051,Healthy,0
2026-07-22 04:00:00,CATTLE-024,68,39.002,81.621,25.262,58.048,5.676,26.339,25.852,87.443,841.051,3.553,0.022,Healthy,0
2026-07-22 05:00:00,CATTLE-024,68,39.184,75.325,26.009,68.591,5.795,26.261,27.528,78.493,804.461,4.728,0.036,Healthy,0
2026-07-22 06:00:00,CATTLE-024,68,39.008,77.105,24.099,71.97,6.13,26.663,27.933,73.118,825.226,4.509,0.021,Healthy,0
2026-07-22 07:00:00,CATTLE-024,68,39.116,77.707,25.039,78.721,6.322,26.199,29.93,78.608,670.058,5.578,0.028,Healthy,0
2026-07-22 08:00:00,CATTLE-024,68,39.066,76.442,27.086,79.987,6.259,27.925,29.321,75.159,714.504,4.411,0.0,Healthy,0
2026-07-22 09:00:00,CATTLE-024,68,39.083,72.98,25.052,79.52,6.346,27.02,29.137,69.856,682.628,4.546,0.039,Healthy,0
2026-07-22 10:00:00,CATTLE-024,68,39.067,72.333,22.347,83.215,6.624,27.692,31.666,70.78,795.461,3.983,0.064,Healthy,0
2026-07-22 11:00:00,CATTLE-024,68,39.276,74.844,23.225,90.789,6.226,28.492,30.936,66.136,820.135,4.75,0.04,Healthy,0
2026-07-22 12:00:00,CATTLE-024,68,39.078,76.96,23.248,68.574,6.474,27.915,30.904,64.812,706.971,4.318,0.037,Healthy,0
2026-07-22 13:00:00,CATTLE-024,68,39.19,71.195,24.995,85.792,6.245,26.235,32.053,73.318,608.062,4.498,0.018,Healthy,0
2026-07-22 14:00:00,CATTLE-024,68,39.107,73.828,23.365,85.921,6.047,25.968,31.025,70.766,523.943,4.365,0.054,Healthy,0
2026-07-22 15:00:00,CATTLE-024,68,39.112,74.596,24.446,85.593,6.073,28.262,29.607,73.97,543.873,3.662,0.02,Healthy,0
2026-07-22 16:00:00,CATTLE-024,68,39.094,75.508,24.266,75.807,5.976,26.051,30.183,71.243,546.989,2.564,0.0,Healthy,0
2026-07-22 17:00:00,CATTLE-024,68,39.065,73.752,26.318,76.986,6.16,26.098,28.628,75.746,473.073,3.296,0.035,Healthy,0
2026-07-22 18:00:00,CATTLE-024,68,39.064,76.146,23.578,66.697,6.448,24.353,27.143,83.179,551.416,2.571,0.03,Healthy,0
2026-07-22 19:00:00,CATTLE-024,68,39.159,76.6,23.85,65.992,6.098,24.936,27.122,80.622,587.777,3.024,0.046,Healthy,0
2026-07-22 20:00:00,CATTLE-024,68,39.051,74.975,26.427,68.951,5.646,25.695,25.439,79.01,543.253,3.376,0.058,Healthy,0
2026-07-22 21:00:00,CATTLE-024,68,38.934,83.032,25.876,73.246,5.87,24.614,26.232,85.046,531.724,2.148,0.013,Healthy,0
2026-07-22 22:00:00,CATTLE-024,68,38.898,83.4,26.726,69.968,5.39,25.052,23.396,83.18,545.249,2.408,0.055,Healthy,0
2026-07-22 23:00:00,CATTLE-024,68,38.992,78.887,27.51,62.293,5.784,23.997,24.545,90.79,629.028,2.784,0.034,Healthy,0
2026-07-23 00:00:00,CATTLE-024,69,38.833,79.272,28.927,62.761,6.014,24.302,24.268,89.555,627.829,2.687,0.037,Healthy,0
2026-07-23 01:00:00,CATTLE-024,69,39.04,80.213,27.695,66.061,5.566,23.416,23.739,86.45,665.456,2.435,0.026,Healthy,0
2026-07-23 02:00:00,CATTLE-024,69,38.844,79.158,28.335,71.466,5.599,24.978,26.34,86.132,822.535,3.397,0.024,Healthy,0
2026-07-23 03:00:00,CATTLE-024,69,39.007,80.655,28.131,59.203,5.557,23.255,25.396,81.632,768.214,3.488,0.023,Healthy,0
2026-07-23 04:00:00,CATTLE-024,69,38.98,75.601,28.319,64.284,5.681,23.542,25.769,86.272,778.131,3.514,0.024,Healthy,0
2026-07-23 05:00:00,CATTLE-024,69,39.04,72.972,23.69,66.019,5.744,24.85,26.856,77.759,628.843,3.983,0.068,Healthy,0
2026-07-23 06:00:00,CATTLE-024,69,39.01,77.609,24.759,70.603,5.668,26.022,28.186,84.156,757.059,4.38,0.037,Healthy,0
2026-07-23 07:00:00,CATTLE-024,69,39.073,73.277,26.443,77.363,5.597,26.461,30.173,77.26,963.013,4.509,0.009,Healthy,0
2026-07-23 08:00:00,CATTLE-024,69,39.101,76.983,23.561,78.346,6.101,25.864,29.812,68.453,892.493,4.277,0.043,Healthy,0
2026-07-23 09:00:00,CATTLE-024,69,39.257,72.735,23.939,80.431,6.23,27.653,31.081,73.149,869.603,5.177,0.042,Healthy,0
2026-07-23 10:00:00,CATTLE-024,69,39.205,73.691,23.52,88.642,6.299,28.07,31.939,71.313,668.714,4.892,0.039,Healthy,0
2026-07-23 11:00:00,CATTLE-024,69,39.172,70.195,26.263,78.037,6.256,26.307,30.723,71.97,837.144,4.7,0.032,Healthy,0
2026-07-23 12:00:00,CATTLE-024,69,39.142,77.53,21.391,77.351,6.678,26.294,32.838,73.198,655.281,3.79,0.013,Healthy,0
2026-07-23 13:00:00,CATTLE-024,69,39.1,74.6,25.74,73.181,6.186,27.447,30.591,76.176,569.04,3.838,0.032,Healthy,0
2026-07-23 14:00:00,CATTLE-024,69,39.162,70.667,21.774,86.349,6.181,28.155,31.124,73.841,636.564,4.084,0.048,Healthy,0
2026-07-23 15:00:00,CATTLE-024,69,39.166,78.111,25.82,92.459,6.214,27.194,29.778,68.46,560.687,3.359,0.056,Healthy,0
2026-07-23 16:00:00,CATTLE-024,69,39.07,74.16,26.555,93.237,6.327,25.811,26.674,73.596,630.753,2.847,0.016,Healthy,0
2026-07-23 17:00:00,CATTLE-024,69,38.953,77.66,25.976,86.815,6.396,26.995,27.483,74.435,466.155,3.01,0.024,Healthy,0
2026-07-23 18:00:00,CATTLE-024,69,39.057,76.214,25.367,76.667,6.093,24.988,27.422,75.47,590.158,2.502,0.011,Healthy,0
2026-07-23 19:00:00,CATTLE-024,69,38.996,75.091,26.326,68.075,6.055,25.113,26.507,79.008,499.158,2.728,0.051,Healthy,0
2026-07-23 20:00:00,CATTLE-024,69,38.939,77.883,26.237,68.178,6.129,24.49,25.333,82.504,531.098,2.083,0.013,Healthy,0
2026-07-23 21:00:00,CATTLE-024,69,38.945,79.099,26.718,63.218,5.748,24.497,24.335,77.921,551.608,3.067,0.017,Healthy,0
2026-07-23 22:00:00,CATTLE-024,69,38.836,78.233,26.365,58.083,5.569,23.769,24.232,89.091,643.146,2.594,0.017,Healthy,0
2026-07-23 23:00:00,CATTLE-024,69,38.904,82.561,29.805,61.182,5.587,22.941,26.139,85.553,610.031,3.679,0.0,Healthy,0
2026-07-24 00:00:00,CATTLE-024,70,38.96,81.878,28.438,72.091,5.306,23.779,25.069,86.923,541.168,2.989,0.031,Healthy,0
2026-07-24 01:00:00,CATTLE-024,70,38.893,81.768,26.214,56.448,5.461,23.895,25.406,86.553,702.859,2.656,0.024,Healthy,0
2026-07-24 02:00:00,CATTLE-024,70,38.969,76.661,25.235,58.96,5.837,25.372,26.555,80.762,689.511,2.935,0.0,Healthy,0
2026-07-24 03:00:00,CATTLE-024,70,38.811,80.411,25.606,59.823,5.762,24.383,25.328,90.175,648.238,3.392,0.05,Healthy,0
2026-07-24 04:00:00,CATTLE-024,70,39.049,75.607,27.464,66.049,5.491,25.019,26.22,83.92,842.218,4.466,0.027,Healthy,0
2026-07-24 05:00:00,CATTLE-024,70,39.114,78.169,28.463,74.927,5.592,25.391,28.496,72.388,867.023,3.881,0.026,Healthy,0
2026-07-24 06:00:00,CATTLE-024,70,39.026,78.14,27.261,77.081,6.096,26.651,28.095,74.662,675.62,4.215,0.047,Healthy,0
2026-07-24 07:00:00,CATTLE-024,70,39.135,74.659,24.468,69.698,5.956,26.173,28.701,78.629,781.764,4.555,0.017,Healthy,0
2026-07-24 08:00:00,CATTLE-024,70,38.957,76.685,25.429,70.676,5.949,27.053,29.103,72.009,713.722,4.315,0.039,Healthy,0
2026-07-24 09:00:00,CATTLE-024,70,39.121,77.854,24.429,74.886,6.303,27.176,30.978,76.038,811.521,4.559,0.0,Healthy,0
2026-07-24 10:00:00,CATTLE-024,70,39.131,73.256,24.385,81.846,6.514,25.907,32.431,69.011,719.111,4.563,0.028,Healthy,0
2026-07-24 11:00:00,CATTLE-024,70,39.159,72.074,24.672,72.023,6.718,27.185,31.302,70.614,693.396,4.585,0.041,Healthy,0
2026-07-24 12:00:00,CATTLE-024,70,39.194,70.069,22.802,85.666,6.394,28.198,31.033,69.797,657.96,4.186,0.057,Healthy,0
2026-07-24 13:00:00,CATTLE-024,70,39.11,75.286,23.389,80.531,6.272,27.446,31.244,68.988,621.457,3.45,0.038,Healthy,0
2026-07-24 14:00:00,CATTLE-024,70,39.156,72.886,22.226,76.986,6.19,28.288,30.164,70.025,576.919,3.363,0.026,Healthy,0
2026-07-24 15:00:00,CATTLE-024,70,39.107,75.469,24.773,81.01,6.013,25.698,31.733,79.768,572.269,3.474,0.041,Healthy,0
2026-07-24 16:00:00,CATTLE-024,70,39.076,78.636,25.607,87.802,6.159,26.905,30.153,70.927,523.568,2.908,0.034,Healthy,0
2026-07-24 17:00:00,CATTLE-024,70,39.118,76.567,22.402,77.407,6.12,25.286,29.755,74.368,558.347,2.712,0.041,Healthy,0
2026-07-24 18:00:00,CATTLE-024,70,39.119,75.301,26.55,77.755,5.98,23.846,28.177,80.024,500.17,2.848,0.018,Healthy,0
2026-07-24 19:00:00,CATTLE-024,70,38.992,77.274,26.881,69.554,5.703,25.515,27.417,79.361,566.519,3.281,0.028,Healthy,0
2026-07-24 20:00:00,CATTLE-024,70,39.148,77.75,24.553,66.481,5.906,26.312,26.558,85.708,528.927,2.624,0.048,Healthy,0
2026-07-24 21:00:00,CATTLE-024,70,38.943,74.785,27.828,71.83,5.591,23.965,25.715,79.537,458.842,2.19,0.023,Healthy,0
2026-07-24 22:00:00,CATTLE-024,70,39.021,80.849,27.094,66.05,5.996,25.45,23.968,87.996,524.77,1.782,0.033,Healthy,0
2026-07-24 23:00:00,CATTLE-024,70,38.955,74.418,26.782,60.035,5.663,22.242,23.551,73.506,607.436,2.543,0.034,Healthy,0
2026-07-25 00:00:00,CATTLE-024,71,38.935,78.169,26.131,67.325,5.532,23.74,23.919,86.584,636.649,2.292,0.008,Healthy,0
2026-07-25 01:00:00,CATTLE-024,71,38.9,78.584,23.811,64.977,5.752,24.842,24.402,86.162,710.68,3.676,0.004,Healthy,0
2026-07-25 02:00:00,CATTLE-024,71,39.081,75.606,27.197,70.958,5.675,23.184,25.044,86.576,744.31,3.651,0.046,Healthy,0
2026-07-25 03:00:00,CATTLE-024,71,38.967,79.122,25.974,65.194,5.734,25.599,24.135,86.486,739.798,3.545,0.016,Healthy,0
2026-07-25 04:00:00,CATTLE-024,71,38.991,78.158,25.964,69.556,5.615,25.267,27.128,84.762,777.074,3.94,0.017,Healthy,0
2026-07-25 05:00:00,CATTLE-024,71,38.979,75.712,27.288,69.635,6.038,25.938,26.147,81.735,733.033,4.929,0.031,Healthy,0
2026-07-25 06:00:00,CATTLE-024,71,39.1,75.987,25.556,68.151,6.06,24.083,28.695,79.107,827.734,4.31,0.028,Healthy,0
2026-07-25 07:00:00,CATTLE-024,71,39.081,77.367,23.389,75.918,6.285,25.815,28.52,74.274,753.826,4.234,0.054,Healthy,0
2026-07-25 08:00:00,CATTLE-024,71,39.056,74.623,24.246,80.109,6.466,25.033,28.073,72.336,907.359,4.849,0.031,Healthy,0
2026-07-25 09:00:00,CATTLE-024,71,39.264,74.507,25.649,82.901,5.869,26.113,31.133,69.937,724.729,3.923,0.047,Healthy,0
2026-07-25 10:00:00,CATTLE-024,71,39.123,77.624,26.42,74.056,6.12,24.853,31.374,64.502,659.16,4.663,0.023,Healthy,0
2026-07-25 11:00:00,CATTLE-024,71,39.272,76.634,22.794,79.524,6.133,27.262,30.289,68.305,613.565,3.539,0.058,Healthy,0
2026-07-25 12:00:00,CATTLE-024,71,39.075,79.021,23.41,79.446,6.581,27.335,30.899,69.21,710.602,4.45,0.028,Healthy,0
2026-07-25 13:00:00,CATTLE-024,71,39.141,73.45,25.104,77.211,6.613,26.127,31.497,72.93,529.98,4.347,0.03,Healthy,0
2026-07-25 14:00:00,CATTLE-024,71,39.191,76.932,24.743,92.33,6.223,27.464,30.736,70.125,499.261,3.423,0.041,Healthy,0
2026-07-25 15:00:00,CATTLE-024,71,39.12,75.6,27.295,85.392,6.409,25.794,29.349,74.981,666.16,2.77,0.032,Healthy,0
2026-07-25 16:00:00,CATTLE-024,71,39.16,74.291,24.11,70.006,6.141,26.73,29.305,81.7,552.481,3.908,0.064,Healthy,0
2026-07-25 17:00:00,CATTLE-024,71,38.951,78.045,25.63,76.492,6.146,25.381,28.264,77.743,498.728,3.94,0.035,Healthy,0
2026-07-25 18:00:00,CATTLE-024,71,39.086,78.905,25.169,83.864,6.454,26.268,28.659,76.843,560.094,2.707,0.017,Healthy,0
2026-07-25 19:00:00,CATTLE-024,71,39.013,77.243,26.353,67.836,6.093,23.995,27.768,77.235,404.091,3.391,0.029,Healthy,0
2026-07-25 20:00:00,CATTLE-024,71,39.089,79.565,25.427,75.057,6.025,26.307,25.484,78.907,572.336,2.393,0.029,Healthy,0
2026-07-25 21:00:00,CATTLE-024,71,38.991,75.539,26.703,66.476,5.756,25.082,25.178,86.143,704.741,2.435,0.005,Healthy,0
2026-07-25 22:00:00,CATTLE-024,71,38.855,77.447,25.149,68.184,5.572,25.665,25.272,84.5,597.53,2.988,0.045,Healthy,0
2026-07-25 23:00:00,CATTLE-024,71,38.818,81.627,25.902,58.479,5.518,24.109,24.451,89.795,575.365,2.469,0.061,Healthy,0
2026-07-26 00:00:00,CATTLE-024,72,38.936,78.283,28.395,54.72,5.448,23.541,25.189,89.807,577.775,1.562,0.004,Healthy,0
2026-07-26 01:00:00,CATTLE-024,72,38.995,80.212,27.542,57.155,5.511,22.839,24.616,85.561,639.088,2.996,0.016,Healthy,0
2026-07-26 02:00:00,CATTLE-024,72,38.955,78.34,26.619,50.734,5.895,25.349,24.341,87.124,638.248,2.706,0.07,Healthy,0
2026-07-26 03:00:00,CATTLE-024,72,38.996,83.178,26.521,72.953,5.766,24.478,25.901,83.991,756.278,2.464,0.033,Healthy,0
2026-07-26 04:00:00,CATTLE-024,72,39.057,79.667,25.205,65.265,6.075,23.274,26.309,84.756,843.212,3.783,0.019,Healthy,0
2026-07-26 05:00:00,CATTLE-024,72,39.177,78.306,26.685,73.489,5.756,25.353,26.308,81.024,765.249,3.229,0.022,Healthy,0
2026-07-26 06:00:00,CATTLE-024,72,38.994,74.588,27.312,71.61,5.956,25.104,27.444,74.137,750.017,4.231,0.034,Healthy,0
2026-07-26 07:00:00,CATTLE-024,72,38.971,75.041,26.773,75.146,5.934,26.516,28.522,76.94,831.173,4.055,0.032,Healthy,0
2026-07-26 08:00:00,CATTLE-024,72,39.017,71.264,25.468,84.209,6.177,25.358,29.103,75.403,624.337,4.315,0.03,Healthy,0
2026-07-26 09:00:00,CATTLE-024,72,39.148,73.68,23.532,78.917,6.054,27.254,31.487,76.539,693.404,4.757,0.047,Healthy,0
2026-07-26 10:00:00,CATTLE-024,72,39.08,73.638,24.845,82.694,6.239,26.665,29.509,69.279,706.596,3.81,0.033,Healthy,0
2026-07-26 11:00:00,CATTLE-024,72,39.238,71.26,26.11,87.825,6.177,26.652,32.958,66.465,741.797,4.238,0.028,Healthy,0
2026-07-26 12:00:00,CATTLE-024,72,39.009,74.408,24.517,89.487,5.936,26.216,31.163,75.683,700.756,4.351,0.011,Healthy,0
2026-07-26 13:00:00,CATTLE-024,72,39.209,70.4,23.66,83.744,6.384,28.229,30.439,71.437,645.353,4.383,0.048,Healthy,0
2026-07-26 14:00:00,CATTLE-024,72,39.188,75.901,22.967,82.878,6.405,27.871,31.158,75.761,594.327,3.556,0.016,Healthy,0
2026-07-26 15:00:00,CATTLE-024,72,39.142,73.087,25.62,75.714,6.561,27.334,30.437,67.298,481.938,3.13,0.009,Healthy,0
2026-07-26 16:00:00,CATTLE-024,72,39.02,75.335,24.455,75.662,6.46,27.323,31.01,72.943,543.101,2.872,0.038,Healthy,0
2026-07-26 17:00:00,CATTLE-024,72,39.141,75.345,24.523,77.408,6.052,24.136,29.212,74.753,494.698,2.596,0.034,Healthy,0
2026-07-26 18:00:00,CATTLE-024,72,39.086,75.241,23.771,79.122,5.843,25.584,28.15,80.032,615.839,3.591,0.05,Healthy,0
2026-07-26 19:00:00,CATTLE-024,72,38.992,73.882,26.394,76.34,5.913,25.585,26.714,84.116,591.263,1.906,0.059,Healthy,0
2026-07-26 20:00:00,CATTLE-024,72,39.183,78.961,25.102,67.604,5.617,24.156,24.159,83.142,503.419,1.89,0.02,Healthy,0
2026-07-26 21:00:00,CATTLE-024,72,38.997,76.657,26.315,62.478,5.822,25.468,25.394,81.637,515.385,2.606,0.041,Healthy,0
2026-07-26 22:00:00,CATTLE-024,72,39.026,79.513,26.214,63.473,5.465,23.418,24.738,84.437,623.269,2.118,0.036,Healthy,0
2026-07-26 23:00:00,CATTLE-024,72,38.95,81.939,27.724,63.502,5.741,21.645,24.048,81.473,609.359,2.733,0.022,Healthy,0
2026-07-27 00:00:00,CATTLE-024,73,39.009,82.639,28.373,64.843,5.819,24.23,25.039,88.313,663.373,2.711,0.016,Healthy,0
2026-07-27 01:00:00,CATTLE-024,73,39.087,79.443,28.51,58.845,5.485,24.631,23.517,81.769,688.517,2.532,0.035,Healthy,0
2026-07-27 02:00:00,CATTLE-024,73,38.961,76.446,27.427,61.263,5.651,23.222,23.691,84.997,728.343,2.916,0.023,Healthy,0
2026-07-27 03:00:00,CATTLE-024,73,38.987,75.355,26.942,66.305,5.843,23.91,25.224,83.529,695.467,3.141,0.016,Healthy,0
2026-07-27 04:00:00,CATTLE-024,73,39.0,78.656,27.93,68.94,5.997,26.648,26.981,84.67,732.433,4.027,0.028,Healthy,0
2026-07-27 05:00:00,CATTLE-024,73,39.063,78.421,26.405,73.176,6.151,25.68,27.459,78.68,775.526,3.801,0.015,Healthy,0
2026-07-27 06:00:00,CATTLE-024,73,39.126,74.888,25.187,66.337,6.079,24.334,28.047,74.688,709.676,4.482,0.036,Healthy,0
2026-07-27 07:00:00,CATTLE-024,73,39.05,73.437,23.295,73.144,6.199,25.974,30.066,72.839,753.45,4.56,0.049,Healthy,0
2026-07-27 08:00:00,CATTLE-024,73,39.076,72.387,25.093,87.502,5.924,27.904,30.276,78.074,867.931,4.995,0.002,Healthy,0
2026-07-27 09:00:00,CATTLE-024,73,38.975,74.7,25.568,87.328,6.343,27.676,30.583,69.59,707.536,4.429,0.021,Healthy,0
2026-07-27 10:00:00,CATTLE-024,73,39.065,73.308,26.0,88.832,6.211,27.943,30.92,67.898,769.435,4.158,0.028,Healthy,0
2026-07-27 11:00:00,CATTLE-024,73,39.099,75.774,23.564,76.37,6.465,27.346,30.301,68.251,636.504,4.362,0.005,Healthy,0
2026-07-27 12:00:00,CATTLE-024,73,39.079,73.203,25.226,82.808,6.389,27.845,31.877,71.003,632.385,4.585,0.03,Healthy,0
2026-07-27 13:00:00,CATTLE-024,73,39.125,76.215,22.777,70.349,6.198,27.073,32.373,72.02,566.342,4.207,0.033,Healthy,0
2026-07-27 14:00:00,CATTLE-024,73,39.083,75.123,24.774,81.798,6.311,26.865,31.332,71.833,572.325,3.554,0.044,Healthy,0
2026-07-27 15:00:00,CATTLE-024,73,39.068,74.011,23.29,76.307,6.489,26.108,29.866,71.347,596.195,2.798,0.03,Healthy,0
2026-07-27 16:00:00,CATTLE-024,73,38.985,73.646,24.639,70.095,5.863,25.721,29.322,72.125,654.279,3.06,0.035,Healthy,0
2026-07-27 17:00:00,CATTLE-024,73,39.08,78.665,22.793,75.587,6.382,25.911,27.986,75.197,485.958,2.715,0.0,Healthy,0
2026-07-27 18:00:00,CATTLE-024,73,39.103,75.407,25.673,71.237,6.312,27.16,28.151,82.897,604.514,2.247,0.03,Healthy,0
2026-07-27 19:00:00,CATTLE-024,73,38.949,77.363,25.629,68.614,5.794,25.637,28.444,82.25,403.559,2.406,0.014,Healthy,0
2026-07-27 20:00:00,CATTLE-024,73,39.04,79.211,27.829,74.752,5.839,26.46,25.399,87.053,636.226,2.326,0.027,Healthy,0
2026-07-27 21:00:00,CATTLE-024,73,39.033,78.094,27.355,68.591,5.86,21.91,25.205,82.566,546.536,2.584,0.04,Healthy,0
2026-07-27 22:00:00,CATTLE-024,73,39.076,79.451,25.61,58.603,5.675,25.927,24.612,80.27,680.671,1.78,0.048,Healthy,0
2026-07-27 23:00:00,CATTLE-024,73,38.91,80.519,27.717,62.322,5.945,23.008,23.33,87.462,731.399,3.277,0.007,Healthy,0
2026-07-28 00:00:00,CATTLE-024,74,38.894,78.016,27.866,63.132,5.821,24.816,23.349,79.916,756.77,2.447,0.039,Healthy,0
2026-07-28 01:00:00,CATTLE-024,74,38.992,79.483,26.812,67.108,5.998,23.668,25.664,82.886,595.189,3.06,0.035,Healthy,0
2026-07-28 02:00:00,CATTLE-024,74,38.895,75.73,27.677,65.31,5.491,24.085,24.147,79.83,754.552,2.114,0.054,Healthy,0
2026-07-28 03:00:00,CATTLE-024,74,38.933,80.472,25.223,76.798,5.641,23.272,25.537,79.098,809.017,2.791,0.047,Healthy,0
2026-07-28 04:00:00,CATTLE-024,74,39.063,77.119,27.016,68.327,5.576,25.589,28.009,84.199,726.813,3.425,0.062,Healthy,0
2026-07-28 05:00:00,CATTLE-024,74,39.104,76.74,27.846,69.45,5.79,26.326,27.561,79.476,757.913,3.948,0.054,Healthy,0
2026-07-28 06:00:00,CATTLE-024,74,39.023,77.054,26.39,73.428,5.841,25.619,28.457,74.837,806.168,3.92,0.012,Healthy,0
2026-07-28 07:00:00,CATTLE-024,74,39.059,74.834,25.52,81.394,6.037,25.098,30.076,70.845,736.186,4.787,0.052,Healthy,0
2026-07-28 08:00:00,CATTLE-024,74,39.058,78.81,22.853,72.308,6.073,27.051,28.768,67.639,750.027,5.065,0.04,Healthy,0
2026-07-28 09:00:00,CATTLE-024,74,39.116,74.253,23.879,81.596,6.26,25.988,31.025,76.888,797.242,4.742,0.018,Healthy,0
2026-07-28 10:00:00,CATTLE-024,74,39.309,74.827,25.412,85.397,6.108,26.886,30.682,67.86,750.58,4.205,0.081,Healthy,0
2026-07-28 11:00:00,CATTLE-024,74,39.189,76.534,24.625,84.327,6.349,27.634,32.108,73.287,736.849,4.07,0.002,Healthy,0
2026-07-28 12:00:00,CATTLE-024,74,39.064,73.65,25.128,81.232,6.245,26.911,30.312,72.335,620.057,4.0,0.035,Healthy,0
2026-07-28 13:00:00,CATTLE-024,74,39.172,75.05,24.417,82.367,6.456,28.409,31.654,66.277,697.209,3.796,0.011,Healthy,0
2026-07-28 14:00:00,CATTLE-024,74,39.0,71.443,24.969,86.889,6.392,24.59,29.089,76.241,555.326,3.774,0.025,Healthy,0
2026-07-28 15:00:00,CATTLE-024,74,39.161,74.873,23.027,76.217,6.304,27.863,31.595,68.005,426.505,3.806,0.028,Healthy,0
2026-07-28 16:00:00,CATTLE-024,74,39.139,74.119,24.118,73.318,6.301,25.984,29.528,69.36,501.805,2.865,0.038,Healthy,0
2026-07-28 17:00:00,CATTLE-024,74,39.038,76.825,25.235,68.791,6.013,24.72,29.361,73.676,585.503,2.851,0.042,Healthy,0
2026-07-28 18:00:00,CATTLE-024,74,39.113,72.66,25.672,73.682,6.119,25.475,28.251,77.474,546.192,1.931,0.041,Healthy,0
2026-07-28 19:00:00,CATTLE-024,74,39.02,79.377,26.254,73.133,6.05,27.466,27.788,79.83,571.582,2.742,0.021,Healthy,0
2026-07-28 20:00:00,CATTLE-024,74,39.037,83.15,26.959,61.206,5.998,23.295,26.251,87.911,535.482,2.175,0.04,Healthy,0
2026-07-28 21:00:00,CATTLE-024,74,38.992,76.154,25.925,62.316,5.613,23.867,24.826,81.75,544.323,2.31,0.024,Healthy,0
2026-07-28 22:00:00,CATTLE-024,74,38.921,81.948,26.264,66.869,5.547,24.669,24.662,85.767,536.13,3.023,0.025,Healthy,0
2026-07-28 23:00:00,CATTLE-024,74,39.03,80.651,26.06,53.307,5.749,24.744,24.209,82.942,656.516,3.128,0.025,Healthy,0
2026-07-29 00:00:00,CATTLE-024,75,39.0,79.561,27.313,70.094,5.192,24.359,25.347,93.902,599.267,2.827,0.051,Healthy,0
2026-07-29 01:00:00,CATTLE-024,75,38.967,82.351,27.382,54.788,5.544,24.477,23.516,85.161,731.479,2.651,0.047,Healthy,0
2026-07-29 02:00:00,CATTLE-024,75,38.95,79.234,26.604,52.915,5.912,24.484,24.126,82.956,699.375,3.214,0.032,Healthy,0
2026-07-29 03:00:00,CATTLE-024,75,38.949,80.81,27.624,72.636,5.681,25.34,23.981,86.196,802.348,3.12,0.038,Healthy,0
2026-07-29 04:00:00,CATTLE-024,75,38.948,75.802,25.972,64.009,5.813,26.023,25.813,83.645,787.417,4.183,0.041,Healthy,0
2026-07-29 05:00:00,CATTLE-024,75,39.084,77.434,25.785,60.541,5.992,23.627,26.967,80.471,760.408,3.644,0.038,Healthy,0
2026-07-29 06:00:00,CATTLE-024,75,38.97,79.195,25.039,81.545,6.215,25.912,26.262,78.188,771.361,4.274,0.048,Healthy,0
2026-07-29 07:00:00,CATTLE-024,75,39.1,77.372,24.859,73.129,6.042,26.965,28.479,79.623,860.996,4.291,0.032,Healthy,0
